ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
14138	"ENSG00000147416"	"ATP6V1B2"	chr8	+	20209432	20209531	20209440	20209531	20204483	20204539	14138	510,658	0,0	893,1085	2,0	107	99	1	1.0	1.0,1.0	0.998,1.0	0.001
14139	"ENSG00000132793"	"LPIN3"	chr20	+	41349088	41349172	41349091	41349172	41348618	41348887	14139	0,0	0,2	18,2	4,0	102	99	1	1.0	NA,0.0	0.814,1.0	-0.907
14141	"ENSG00000249898"	"MCPH1-AS1"	chr8	-	6620134	6621635	6620134	6620224	6627150	6627310	14141	36,59	0,1	77,64	1,0	1510	99	1	1.0	1.0,0.795	0.835,1.0	-0.02
14142	"ENSG00000148516"	"ZEB1"	chr10	+	31495775	31495838	31495778	31495838	31461036	31461237	14142	83,61	111,122	57,68	59,84	102	99	0.0843459620929	0.29993679499547693	0.421,0.327	0.484,0.44	-0.088
14143	"ENSG00000148516"	"ZEB1"	chr10	+	31502347	31502509	31502353	31502509	31495778	31495838	14143	153,169	0,2	112,111	1,0	105	99	1	1.0	1.0,0.988	0.991,1.0	-0.002
14144	"ENSG00000136573"	"BLK"	chr8	+	11555331	11555484	11555390	11555484	11554742	11554889	14144	98,125	0,6	25,19	0,0	158	99	0.0756017220249	0.2769362476585252	1.0,0.929	1.0,1.0	-0.035
14145	"ENSG00000079459"	"FDFT1"	chr8	+	11809666	11809850	11809791	11809850	11808793	11808891	14145	13315,14692	1,4	15995,14922	0,0	224	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
14146	"ENSG00000079459"	"FDFT1"	chr8	+	11826023	11826215	11826078	11826215	11821749	11821878	14146	12134,13076	70,44	15604,13663	20,18	154	99	1	1.0	0.991,0.995	0.998,0.998	-0.005
14149	"ENSG00000164733"	"CTSB"	chr8	-	11849045	11849215	11849045	11849164	11850865	11850980	14149	4,7	770,888	33,29	3585,3221	150	99	1	1.0	0.003,0.005	0.006,0.006	-0.002
14150	"ENSG00000164733"	"CTSB"	chr8	-	11849045	11849228	11849045	11849164	11850865	11850980	14150	4,7	770,888	32,26	3585,3221	163	99	1	1.0	0.003,0.005	0.005,0.005	-0.001
14153	"ENSG00000164733"	"CTSB"	chr8	-	11867253	11867526	11867253	11867391	11868000	11868089	14153	2,7	0,0	38,20	5,2	234	99	0.000287197013931	0.0036569975999735486	1.0,1.0	0.763,0.809	0.214
14154	"ENSG00000164733"	"CTSB"	chr8	-	11864375	11864483	11864375	11864463	11868000	11868112	14154	0,0	31,61	25,24	372,273	119	99	7.24418602513e-05	0.0011223357895590925	0.0,0.0	0.053,0.068	-0.06
14157	"ENSG00000188938"	"FAM120AOS"	chr9	-	93450478	93450599	93450478	93450587	93450741	93450983	14157	37,23	0,0	27,31	2,2	111	99	0.116078409213	0.3763087255399508	1.0,1.0	0.923,0.933	0.072
14158	"ENSG00000188938"	"FAM120AOS"	chr9	-	93450478	93450599	93450478	93450587	93451087	93451588	14158	70,69	1,0	102,127	7,2	111	99	0.0198842010625	0.10259122227435141	0.984,1.0	0.929,0.983	0.036
14159	"ENSG00000188938"	"FAM120AOS"	chr9	-	93450478	93450599	93450478	93450587	93452739	93453257	14159	39,33	0,0	43,54	0,1	111	99	1	1.0	1.0,1.0	1.0,0.98	0.01
14160	"ENSG00000215374"	"FAM66B"	chr8	-	7324821	7324960	7324821	7324889	7325136	7325198	14160	2,3	5,16	5,2	14,10	170	99	0.637452173557	1.0	0.189,0.098	0.172,0.104	0.006
14161	"ENSG00000215374"	"FAM66B"	chr8	-	7324821	7324977	7324821	7324889	7325136	7325198	14161	0,4	5,16	1,0	14,10	187	99	0.0647704558453	0.2474222061499948	0.0,0.117	0.036,0.0	0.041
14162	"ENSG00000215374"	"FAM66B"	chr8	-	7324821	7324977	7324821	7324960	7325136	7325198	14162	0,4	2,3	0,0	4,2	116	99	0.0113355844334	0.06745844533869923	0.0,0.532	0.0,0.0	0.266
14164	"ENSG00000143748"	"NVL"	chr1	-	224313049	224313155	224313049	224313151	224317693	224317793	14164	2,3	15,15	8,8	0,19	103	99	0.0044840055642	0.03309450260541134	0.114,0.161	1.0,0.288	-0.506
14166	"ENSG00000143748"	"NVL"	chr1	-	224317877	224317930	224317877	224317925	224326390	224326464	14166	108,153	0,0	72,117	1,0	104	99	1	1.0	1.0,1.0	0.986,1.0	0.007
14167	"ENSG00000104835"	"SARS2"	chr19	-	38921526	38921667	38921526	38921596	38922001	38922078	14167	99,125	0,0	149,136	0,1	170	99	1	1.0	1.0,1.0	1.0,0.988	0.006
14168	"ENSG00000104835"	"SARS2"	chr19	-	38921526	38921667	38921526	38921596	38922237	38922267	14168	240,267	3,3	391,330	7,6	170	99	0.270352223027	0.6759114549644174	0.979,0.981	0.97,0.97	0.01
14169	"ENSG00000104626"	"ERI1"	chr8	+	9029791	9033338	9032548	9033338	9020349	9020464	14169	1231,1439	0,4	1126,1963	2,2	2856	99	0.802739524806	1.0	1.0,0.926	0.951,0.971	0.002
14172	"ENSG00000205581"	"HMGN1"	chr21	-	39345829	39347292	39345829	39345958	39347378	39347483	14172	3575,4097	24,24	1825,2307	4,24	1433	99	0.892470798714	1.0	0.911,0.922	0.969,0.869	-0.002
14173	"ENSG00000205581"	"HMGN1"	chr21	-	39347378	39347483	39347378	39347478	39347915	39347952	14173	19,25	2,0	15,40	0,3	104	99	0.45245862624	0.9339483777718663	0.9,1.0	1.0,0.927	-0.014
14174	"ENSG00000205581"	"HMGN1"	chr21	-	39347378	39347483	39347378	39347478	39348291	39348339	14174	63,64	60,68	70,156	36,88	104	99	0.00169333190142	0.015525284440680603	0.5,0.473	0.649,0.628	-0.152
14175	"ENSG00000205581"	"HMGN1"	chr21	-	39345145	39348339	39345145	39345274	39348421	39348451	14175	8838,10173	0,4	5728,7085	23,40	3164	99	0	0.0	1.0,0.988	0.886,0.847	0.127
14176	"ENSG00000182196"	"ARL6IP4"	chr12	+	122981570	122981879	122981594	122981879	122981128	122981266	14176	213,227	297,377	174,193	508,451	123	99	4.82522076375e-05	0.000798460888258661	0.366,0.326	0.216,0.256	0.11
14177	"ENSG00000182196"	"ARL6IP4"	chr12	+	122981570	122981879	122981594	122981879	122981128	122981299	14177	491,530	667,750	468,456	1047,805	123	99	0.00173681514356	0.015817888459832872	0.372,0.363	0.265,0.313	0.078
14178	"ENSG00000182196"	"ARL6IP4"	chr12	+	122982468	122982909	122982619	122982909	122981956	122982074	14178	2925,3638	0,1	4124,3646	8,6	250	99	1	1.0	1.0,0.999	0.995,0.996	0.004
14179	"ENSG00000124406"	"ATP8A1"	chr4	-	42455296	42455433	42455296	42455419	42455524	42455599	14179	2,0	17,35	4,3	69,33	113	99	0.0908626757971	0.3173230995749297	0.093,0.0	0.048,0.074	-0.014
14180	"ENSG00000141499"	"WRAP53"	chr17	+	7700993	7701549	7701426	7701549	7700740	7700829	14180	11,18	3,8	34,60	2,4	532	99	0.000548965936897	0.006226130779392752	0.406,0.295	0.76,0.736	-0.397
14181	"ENSG00000141499"	"WRAP53"	chr17	+	7700993	7701549	7701458	7701549	7700740	7700829	14181	13,20	198,177	40,66	235,348	564	99	0.000910299483058	0.009392366605749219	0.011,0.019	0.029,0.032	-0.015
14182	"ENSG00000141499"	"WRAP53"	chr17	+	7701426	7701549	7701458	7701549	7700740	7700829	14182	5,10	198,177	8,10	235,348	131	99	0.564459232632	1.0	0.019,0.041	0.025,0.021	0.007
14186	"ENSG00000027697"	"IFNGR1"	chr6	-	137203498	137203730	137203498	137203685	137204331	137204504	14186	1,4	300,413	6,6	360,425	144	99	1	1.0	0.002,0.007	0.011,0.01	-0.006
14187	"ENSG00000027697"	"IFNGR1"	chr6	-	137206135	137206308	137206135	137206206	137206962	137207077	14187	427,446	0,1	406,467	1,1	201	99	1	1.0	1.0,0.995	0.995,0.996	0.002
14188	"ENSG00000143437"	"ARNT"	chr1	-	150816258	150816406	150816258	150816400	150816787	150816890	14188	214,261	7,2	273,284	3,0	105	99	0.327525032766	0.7679461539966791	0.966,0.992	0.988,1.0	-0.015
14189	"ENSG00000143437"	"ARNT"	chr1	-	150829903	150829980	150829903	150829965	150831817	150831903	14189	193,298	21,26	239,273	30,40	114	99	0.105394841273	0.3528969382185381	0.889,0.909	0.874,0.856	0.034
14190	"ENSG00000143437"	"ARNT"	chr1	-	150852761	150852840	150852761	150852806	150858348	150858460	14190	9,10	202,245	4,4	189,214	133	99	0.0463826217777	0.1925362872882287	0.032,0.029	0.016,0.014	0.015
14191	"ENSG00000010610"	"CD4"	chr12	+	6815730	6816403	6816055	6816403	6814758	6814992	14191	15,27	48,112	23,13	134,3	424	99	0.171048289758	0.49445834037319975	0.068,0.053	0.039,0.503	-0.211
14192	"ENSG00000090060"	"PAPOLA"	chr14	+	96520963	96521072	96521005	96521072	96520054	96520228	14192	9,3	461,594	4,12	659,1024	141	99	1	1.0	0.014,0.004	0.004,0.008	0.003
14193	"ENSG00000228340"	"MIR646HG"	chr20	+	60100758	60101372	60101091	60101372	60100170	60100219	14193	22,58	9,9	43,46	24,12	432	99	0.28287639917	0.6974769810358392	0.359,0.596	0.291,0.468	0.098
14194	"ENSG00000228340"	"MIR646HG"	chr20	+	60100758	60101372	60101094	60101372	60100170	60100219	14194	22,58	4,2	44,47	16,4	435	99	0.157592677042	0.4679013847680228	0.556,0.868	0.385,0.728	0.155
14195	"ENSG00000228340"	"MIR646HG"	chr20	+	60101091	60101372	60101094	60101372	60100170	60100219	14195	9,9	4,2	25,13	16,4	102	99	0.328542067198	0.769670835513327	0.686,0.814	0.603,0.759	0.069
14198	"ENSG00000228340"	"MIR646HG"	chr20	+	60249493	60250036	60249531	60250036	60246792	60246927	14198	0,0	2,0	1,1	0,2	137	99	1	1.0	0.0,NA	1.0,0.265	-0.633
14199	"ENSG00000131089"	"ARHGEF9"	chrX	-	63655493	63658064	63655493	63655737	63665885	63666017	14199	399,354	151,157	176,246	339,320	2426	99	0	0.0	0.097,0.084	0.021,0.03	0.065
14200	"ENSG00000131089"	"ARHGEF9"	chrX	-	63655493	63658064	63655493	63655737	63674037	63674167	14200	375,331	10,9	172,228	42,33	2426	99	5.87307980027e-14	8.88314079828863e-12	0.605,0.6	0.143,0.22	0.421
14201	"ENSG00000147162"	"OGT"	chrX	+	71536177	71536358	71536207	71536358	71533100	71533336	14201	678,882	47,52	317,442	12,19	129	99	0.0359721072897	0.1598143418093983	0.917,0.929	0.953,0.947	-0.027
14202	"ENSG00000147162"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71533103	71533336	14202	3632,4654	0,0	1080,1651	0,2	3439	99	0.482250524733	0.9671536926163465	1.0,1.0	1.0,0.96	0.02
14203	"ENSG00000147162"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71537828	71538072	14203	4104,5267	18,27	1300,1985	9,8	3439	99	0.890637372556	1.0	0.868,0.849	0.806,0.877	0.017
14205	"ENSG00000105879"	"CBLL1"	chr7	+	107753410	107753511	107753413	107753511	107748879	107749047	14205	166,189	11,30	92,135	20,9	102	99	0.734563029793	1.0	0.936,0.859	0.817,0.936	0.021
14206	"ENSG00000105879"	"CBLL1"	chr7	+	107753410	107753511	107753413	107753511	107752544	107752617	14206	7,6	2,0	4,10	0,0	102	99	0.827721199728	1.0	0.773,1.0	1.0,1.0	-0.113
14208	"ENSG00000286011"	NA	chr2	+	85422429	85422490	85422436	85422490	85419028	85419244	14208	0,2	2,3	1,1	0,0	106	99	2.08109339206e-07	7.849310180121475e-06	0.0,0.384	1.0,1.0	-0.808
14209	"ENSG00000286011"	NA	chr2	+	85425282	85425407	85425307	85425407	85422595	85422690	14209	2,0	16,30	3,0	12,20	124	99	0.565126313246	1.0	0.091,0.0	0.166,0.0	-0.038
14210	"ENSG00000077721"	"UBE2A"	chrX	+	119574900	119574981	119574907	119574981	119574562	119574755	14210	678,753	1,1	903,1346	0,0	106	99	1	1.0	0.998,0.999	1.0,1.0	-0.002
14211	"ENSG00000077721"	"UBE2A"	chrX	+	119582587	119582676	119582596	119582676	119575374	119575400	14211	145,172	0,2	114,233	4,1	108	99	0.617058699774	1.0	1.0,0.987	0.963,0.995	0.015
14212	"ENSG00000077721"	"UBE2A"	chrX	+	119582587	119582676	119582596	119582676	119581506	119581596	14212	528,680	7,6	766,1094	5,15	108	99	0.865847209297	1.0	0.986,0.99	0.993,0.985	-0.001
14216	"ENSG00000127084"	"FGD3"	chr9	+	93034540	93034681	93034543	93034681	93032768	93032873	14216	183,237	66,73	183,164	46,34	102	99	0.0450322822651	0.18857699211931997	0.729,0.759	0.794,0.824	-0.065
14219	"ENSG00000136824"	"SMC2"	chr9	+	104095298	104095552	104095323	104095552	104094563	104094838	14219	0,3	31,34	2,4	22,27	124	99	0.106985950084	0.35612060925708827	0.0,0.066	0.068,0.106	-0.054
14220	"ENSG00000182919"	"C11orf54"	chr11	+	93747296	93747448	93747301	93747448	93741962	93742066	14220	26,20	11,2	5,11	2,0	104	99	0.0442685972562	0.18594850875127328	0.692,0.905	0.704,1.0	-0.053
14222	"ENSG00000182919"	"C11orf54"	chr11	+	93747296	93747448	93747301	93747448	93741962	93742141	14222	17,19	0,0	4,10	2,0	104	99	0.611439066671	1.0	1.0,1.0	0.656,1.0	0.172
14223	"ENSG00000182919"	"C11orf54"	chr11	+	93747296	93747448	93747301	93747448	93745828	93746480	14223	36,28	1,0	28,21	0,4	104	99	0.0761528514874	0.27848876281149487	0.972,1.0	1.0,0.833	0.07
14224	"ENSG00000148200"	"NR6A1"	chr9	-	124538091	124538319	124538091	124538316	124540032	124540187	14224	1,9	0,10	4,8	3,9	102	99	0.633515148036	1.0	1.0,0.466	0.564,0.463	0.22
14229	"ENSG00000136826"	"KLF4"	chr9	-	107487027	107488267	107487027	107487192	107488929	107489050	14229	37,40	0,0	37,169	0,4	1174	99	0.014548134018	0.08135352243807975	1.0,1.0	1.0,0.781	0.109
14230	"ENSG00000165525"	"NEMF"	chr14	-	49814753	49814857	49814753	49814807	49818292	49818421	14230	29,39	1,0	34,38	0,0	149	99	1	1.0	0.951,1.0	1.0,1.0	-0.024
14231	"ENSG00000165525"	"NEMF"	chr14	-	49814753	49814857	49814753	49814807	49825866	49825955	14231	95,89	4,0	120,138	0,0	149	99	0.788442643042	1.0	0.94,1.0	1.0,1.0	-0.03
14232	"ENSG00000165525"	"NEMF"	chr14	-	49828615	49828807	49828615	49828787	49829053	49829262	14232	41,108	10,25	60,108	18,18	119	99	0.799879807393	1.0	0.773,0.782	0.735,0.833	-0.006
14233	"ENSG00000126733"	"DACH2"	chrX	+	86827765	86832602	86832105	86832602	86816033	86816099	14233	11,20	0,0	6,16	4,0	4439	99	7.35581166452e-05	0.0011380179347456826	1.0,1.0	0.032,1.0	0.484
14235	"ENSG00000165304"	"MELK"	chr9	+	36607574	36607673	36607578	36607673	36599393	36599486	14235	115,124	1,0	133,286	2,4	103	99	0.6521005111	1.0	0.991,1.0	0.985,0.986	0.01
14236	"ENSG00000136828"	"RALGPS1"	chr9	+	127212943	127213049	127212967	127213049	127212626	127212719	14236	32,42	0,4	42,67	0,3	123	99	0.546239300574	1.0	1.0,0.894	1.0,0.947	-0.026
14245	"ENSG00000223561"	"LINC03007"	chr7	-	25655205	25655888	25655205	25655694	25657959	25658093	14245	0,0	2,0	0,7	0,0	293	99	1	1.0	0.0,NA	NA,1.0	-1.0
14246	"ENSG00000223561"	"LINC03007"	chr7	-	25655205	25656231	25655205	25655694	25657959	25658093	14246	1,0	2,0	2,8	0,0	636	99	1	1.0	0.072,NA	1.0,1.0	-0.928
14247	"ENSG00000223561"	"LINC03007"	chr7	-	25655205	25656231	25655205	25655888	25657959	25658093	14247	1,0	0,0	2,3	0,2	442	99	1	1.0	1.0,NA	1.0,0.251	0.375
14248	"ENSG00000223561"	"LINC03007"	chr7	-	25656087	25656231	25656087	25656229	25657959	25658093	14248	1,0	0,0	1,1	0,1	101	99	1	1.0	1.0,NA	1.0,0.495	0.252
14252	"ENSG00000223561"	"LINC03007"	chr7	-	25656087	25656286	25656087	25656231	25657959	25658093	14252	0,0	1,0	1,2	1,1	154	99	1	1.0	0.0,NA	0.391,0.562	-0.477
14254	"ENSG00000156042"	"CFAP70"	chr10	-	73275445	73275672	73275445	73275598	73291225	73291444	14254	7,8	8,12	3,0	0,2	173	99	0.795439706269	1.0	0.334,0.276	1.0,0.0	-0.195
14255	"ENSG00000156042"	"CFAP70"	chr10	-	73322962	73323097	73322962	73323027	73331176	73331276	14255	13,30	2,0	5,12	0,6	169	99	0.0227525012077	0.1138978756109028	0.792,1.0	1.0,0.54	0.126
14256	"ENSG00000156042"	"CFAP70"	chr10	-	73345064	73345244	73345064	73345114	73348155	73348235	14256	13,22	0,3	8,10	0,0	229	99	0.131994828612	0.4124975155806475	1.0,0.76	1.0,1.0	-0.12
14257	"ENSG00000156042"	"CFAP70"	chr10	-	73345064	73345241	73345064	73345114	73348422	73348521	14257	11,19	3,7	6,9	0,0	226	99	4.94924363914e-06	0.00011871672571252921	0.616,0.543	1.0,1.0	-0.42
14258	"ENSG00000156042"	"CFAP70"	chr10	-	73345064	73345244	73345064	73345114	73348422	73348521	14258	17,25	3,7	9,11	0,0	229	99	9.36183732003e-06	0.00020825722174434462	0.71,0.607	1.0,1.0	-0.342
14259	"ENSG00000156042"	"CFAP70"	chr10	-	73345064	73345244	73345064	73345241	73348422	73348521	14259	8,8	2,2	4,2	1,0	102	99	0.022232911697	0.11214545830753332	0.795,0.795	0.795,1.0	-0.102
14260	"ENSG00000089053"	"ANAPC5"	chr12	-	121318276	121318404	121318276	121318351	121318500	121318608	14260	180,307	9,4	338,386	3,13	152	99	0.849430113525	1.0	0.929,0.98	0.987,0.951	-0.014
14261	"ENSG00000089053"	"ANAPC5"	chr12	-	121318276	121318424	121318276	121318351	121318500	121318608	14261	577,802	9,4	964,1074	3,13	172	99	0.718534445863	1.0	0.974,0.991	0.995,0.979	-0.005
14262	"ENSG00000089053"	"ANAPC5"	chr12	-	121318276	121318424	121318276	121318404	121318500	121318608	14262	428,549	31,54	650,713	24,25	119	99	1.92631773933e-05	0.0003830920624143916	0.92,0.894	0.958,0.96	-0.052
14263	"ENSG00000089053"	"ANAPC5"	chr12	-	121318276	121318608	121318276	121318424	121319696	121319818	14263	511,549	0,0	714,639	0,1	283	99	1	1.0	1.0,1.0	1.0,0.996	0.002
14264	"ENSG00000089053"	"ANAPC5"	chr12	-	121328315	121328497	121328315	121328458	121330582	121330672	14264	375,396	154,222	534,731	110,133	138	99	1.67728386735e-10	1.3489802162554632e-08	0.636,0.561	0.777,0.798	-0.189
14265	"ENSG00000089053"	"ANAPC5"	chr12	-	121345838	121347005	121345838	121346031	121347801	121347881	14265	487,641	0,0	646,646	0,1	1073	99	1	1.0	1.0,1.0	1.0,0.983	0.008
14266	"ENSG00000184465"	"WDR27"	chr6	-	169663562	169663878	169663562	169663649	169664165	169664286	14266	77,105	22,37	70,65	15,6	328	99	0.024288258692	0.11950741051421322	0.514,0.461	0.585,0.766	-0.188
14268	"ENSG00000184465"	"WDR27"	chr6	-	169667981	169668185	169667981	169668095	169670568	169670693	14268	40,93	1,0	32,35	0,2	189	99	0.583005143612	1.0	0.954,1.0	1.0,0.902	0.026
14272	"ENSG00000144524"	"COPS7B"	chr2	+	231801139	231801207	231801154	231801207	231798858	231798964	14272	26,17	8,2	15,16	1,1	114	99	0.0165471609331	0.08933506726863168	0.738,0.881	0.929,0.933	-0.122
14274	"ENSG00000136856"	"SLC2A8"	chr9	+	127403659	127403803	127403737	127403803	127399906	127400006	14274	50,103	9,2	139,94	11,4	177	99	0.851767196545	1.0	0.757,0.966	0.876,0.929	-0.041
14275	"ENSG00000136856"	"SLC2A8"	chr9	+	127403659	127403803	127403737	127403803	127402556	127402753	14275	79,139	2,3	114,126	0,10	177	99	0.264190241913	0.6646073748952148	0.957,0.963	1.0,0.876	0.022
14278	"ENSG00000160401"	"CFAP157"	chr9	+	127713440	127714021	127713833	127714021	127713019	127713206	14278	17,26	1,0	15,24	0,0	492	99	1	1.0	0.774,1.0	1.0,1.0	-0.113
14279	"ENSG00000237636"	"ANKRD26P3"	chr13	-	19263782	19264011	19263782	19263924	19264222	19264268	14279	1,2	0,0	3,0	1,4	186	99	4.22482045792e-07	1.4577629706223647e-05	1.0,1.0	0.615,0.0	0.693
14280	"ENSG00000167118"	"URM1"	chr9	+	128377994	128378106	128378035	128378106	128371360	128371415	14280	25,39	417,563	31,21	534,477	140	99	0.268474328139	0.6724461188881113	0.041,0.047	0.039,0.03	0.009
14282	"ENSG00000139644"	"TMBIM6"	chr12	+	49758351	49758480	49758382	49758480	49758226	49758275	14282	21,36	5259,5972	27,29	5211,6845	130	99	1	1.0	0.003,0.005	0.004,0.003	0.001
14283	"ENSG00000198000"	"NOL8"	chr9	-	92299889	92300810	92299889	92300016	92301550	92301822	14283	87,114	197,255	52,79	237,284	893	99	0.000422136958506	0.005040757698841297	0.047,0.047	0.024,0.03	0.02
14284	"ENSG00000198000"	"NOL8"	chr9	-	92319942	92320379	92319942	92320137	92321667	92321746	14284	34,93	1,0	58,56	2,2	341	99	0.034610425507	0.15508760106332076	0.908,1.0	0.894,0.89	0.062
14285	"ENSG00000159884"	"CCDC107"	chr9	+	35660745	35660858	35660765	35660858	35660556	35660647	14285	679,821	0,2	462,468	0,0	119	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
14286	"ENSG00000198467"	"TPM2"	chr9	-	35684487	35685139	35684487	35684550	35685268	35685339	14286	1492,1661	0,2	839,441	0,2	688	99	1	1.0	1.0,0.992	1.0,0.969	0.012
14288	"ENSG00000077463"	"SIRT6"	chr19	-	4175027	4175151	4175027	4175111	4175679	4175760	14288	218,277	60,43	514,559	62,60	139	99	0.00208781463357	0.018210938167455074	0.721,0.821	0.855,0.869	-0.091
14289	"ENSG00000077463"	"SIRT6"	chr19	-	4175027	4175760	4175027	4175151	4175841	4175937	14289	463,612	2,2	965,972	8,22	708	99	0.000410514308777	0.004918078323551836	0.97,0.977	0.944,0.861	0.071
14290	"ENSG00000213722"	"DDAH2"	chr6	-	31727542	31727692	31727542	31727643	31728172	31728292	14290	1260,1517	6,9	471,530	0,0	148	99	1	1.0	0.993,0.991	1.0,1.0	-0.008
14291	"ENSG00000213722"	"DDAH2"	chr6	-	31727542	31727692	31727542	31727643	31728450	31728524	14291	271,347	0,2	95,115	0,0	148	99	1	1.0	1.0,0.991	1.0,1.0	-0.004
14292	"ENSG00000130653"	"PNPLA7"	chr9	-	137540641	137540855	137540641	137540722	137542641	137542801	14292	1,4	19,26	0,1	4,7	232	99	0.114147702716	0.3717021650216159	0.022,0.062	0.0,0.057	0.013
14293	"ENSG00000197070"	"ARRDC1"	chr9	+	137613412	137613510	137613422	137613510	137612895	137613006	14293	27,43	0,0	47,45	0,3	109	99	0.481240800529	0.9656598562073384	1.0,1.0	1.0,0.932	0.034
14294	"ENSG00000197070"	"ARRDC1"	chr9	+	137613412	137613510	137613459	137613510	137612895	137613006	14294	53,75	209,202	83,99	182,244	146	99	0.0525189312697	0.21174053454772526	0.147,0.201	0.236,0.216	-0.052
14295	"ENSG00000197070"	"ARRDC1"	chr9	+	137613422	137613510	137613459	137613510	137612895	137613006	14295	26,32	209,202	36,57	182,244	136	99	0.0322630679729	0.14703625253485492	0.083,0.103	0.126,0.145	-0.043
14296	"ENSG00000197070"	"ARRDC1"	chr9	+	137614031	137614214	137614139	137614214	137613614	137613769	14296	468,609	12,12	606,638	0,2	207	99	6.79175355101e-06	0.00015606764777509953	0.949,0.96	1.0,0.993	-0.042
14297	"ENSG00000287737"	NA	chr17	+	82277705	82277858	82277730	82277858	82274891	82275073	14297	0,4	0,0	2,0	6,0	124	99	1	1.0	NA,1.0	0.21,NA	0.79
14298	"ENSG00000165802"	"NSMF"	chr9	-	137452735	137453180	137452735	137452819	137453730	137453820	14298	370,449	0,0	808,542	0,1	460	99	1	1.0	1.0,1.0	1.0,0.992	0.004
14299	"ENSG00000173611"	"SCAI"	chr9	-	124971670	124971844	124971670	124971762	124975246	124975389	14299	57,50	0,2	18,42	0,0	181	99	0.404444048599	0.8751353122800914	1.0,0.932	1.0,1.0	-0.034
14300	"ENSG00000173611"	"SCAI"	chr9	-	124971670	124971844	124971670	124971762	124976113	124976186	14300	94,109	2,2	51,70	2,2	181	99	0.597350593002	1.0	0.963,0.968	0.933,0.95	0.024
14302	"ENSG00000149308"	"NPAT"	chr11	-	108189105	108189337	108189105	108189330	108190459	108190500	14302	0,2	79,88	0,1	47,81	106	99	1	1.0	0.0,0.021	0.0,0.011	0.005
14303	"ENSG00000176919"	"C8G"	chr9	+	136946436	136946566	136946464	136946566	136945633	136945770	14303	3,2	0,0	9,7	4,0	127	99	0.0122587944175	0.07181933226492501	1.0,1.0	0.637,1.0	0.181
14305	"ENSG00000148362"	"PAXX"	chr9	+	136992924	136993243	136993052	136993243	136992639	136992700	14305	275,302	1,9	438,388	9,16	227	99	0.0933426488828	0.32359107159211936	0.992,0.936	0.955,0.914	0.029
14306	"ENSG00000054179"	"ENTPD2"	chr9	-	137048940	137049075	137048940	137049006	137049869	137049989	14306	2,1	0,0	7,30	2,4	168	99	0.000294445332322	0.0037232867571537986	1.0,1.0	0.673,0.815	0.256
14307	"ENSG00000169519"	"METTL15"	chr11	+	28296752	28296931	28296796	28296931	28211061	28211198	14307	8,17	2,0	26,37	0,0	143	99	0.695936476079	1.0	0.735,1.0	1.0,1.0	-0.133
14308	"ENSG00000169519"	"METTL15"	chr11	+	28296752	28296931	28296796	28296931	28290205	28290397	14308	51,68	11,38	136,159	24,25	143	99	0.0166682588349	0.08972733620297006	0.762,0.553	0.797,0.815	-0.149
14311	"ENSG00000099958"	"DERL3"	chr22	-	23834502	23836962	23834502	23834932	23837063	23837154	14311	115,113	14,5	31,39	2,2	2129	99	0.570125745579	1.0	0.276,0.512	0.419,0.476	-0.053
14312	"ENSG00000122490"	"SLC66A2"	chr18	-	79949518	79949655	79949518	79949636	79950723	79951025	14312	8,15	7,1	17,27	3,1	118	99	0.0863758694818	0.30537244628839116	0.489,0.926	0.826,0.958	-0.184
14317	"ENSG00000070061"	"ELP1"	chr9	-	108874894	108874970	108874894	108874963	108877994	108878149	14317	346,385	2,1	553,524	8,2	106	99	0.948109044273	1.0	0.994,0.997	0.985,0.996	0.005
14318	"ENSG00000070061"	"ELP1"	chr9	-	108880051	108881765	108880051	108880165	108882124	108882187	14318	307,334	0,0	377,329	0,2	1699	99	0.543592613048	1.0	1.0,1.0	1.0,0.906	0.047
14319	"ENSG00000070061"	"ELP1"	chr9	-	108893942	108894088	108893942	108894066	108896495	108896644	14319	8,5	192,246	4,5	274,238	121	99	0.220275954711	0.5908235391439229	0.033,0.016	0.012,0.017	0.01
14320	"ENSG00000070061"	"ELP1"	chr9	-	108896495	108897038	108896495	108896644	108897147	108897285	14320	257,244	0,0	309,277	0,2	493	99	1	1.0	1.0,1.0	1.0,0.965	0.018
14322	"ENSG00000070061"	"ELP1"	chr9	-	108903562	108903669	108903562	108903658	108906302	108906485	14322	276,340	2,0	294,290	0,2	110	99	1	1.0	0.992,1.0	1.0,0.992	0.0
14323	"ENSG00000070061"	"ELP1"	chr9	-	108911009	108911211	108911009	108911180	108912263	108912494	14323	2,2	275,279	4,9	252,310	130	99	0.268742445738	0.6728095379909004	0.006,0.005	0.012,0.022	-0.012
